,title_x,imdb_id,poster_path,wiki_link,title_y,original_title,is_adult,year_of_release,runtime,genres,imdb_rating,imdb_votes,story,summary,tagline,actors,wins_nominations,release_date
753,Teen Thay Bhai,tt1867070,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Teen_Thay_Bhai.jpg/220px-Teen_Thay_Bhai.jpg,https://en.wikipedia.org/wiki/Teen_Thay_Bhai,Teen Thay Bhai,Teen Thay Bhai,0,2011,\N,Comedy|Drama,4.3,297,Bhatinda-based middle-classed Harpreet Gill is unable to get his three rather plain-looking and overweight daughters married and must live with constant criticism from his wife; his brother  Chiksi  is a fake dentist who incurs wrath of his patients; while his second brother  Fancy  is an out-of-work Punjabi movies' actor. The trio dislike each other and keep their distance. When their grandfather  Khetrapal Singh  passes away  the trio do get together and waste no time in squabbling with each other. They are  however  pleasantly surprised when they find out that he had left a mansion in their respective names. Their joy will turn to anger and disgust after they find out the location as well as the terms and conditions  spread over a period of three years  that go with this procurement.,In order to inherit a mansion  three squabbling brothers must fulfill their late grandfather's wishes.,,Om Puri|Deepak Dobriyal|Ragini Khanna|,,
761,I Am (2010 Indian film),tt1629295,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Onir%27s_I_am.jpg/220px-Onir%27s_I_am.jpg,https://en.wikipedia.org/wiki/I_Am_(2010_Indian_film),I Am,I Am,0,2010,95,Drama,6.9,804,The story is divided into 4 short stories about issues and dilemmas that bruises the modern Indian society  It unfolds tales of individuals struggling to find their identity  and uphold their dignity in a world that is cold and unsympathetic.,Four traumatic and life-changing stories in various parts of modern secular India.,,Juhi Chawla|Rahul Bose|Radhika Apte|Nandita Das|Sanjay Suri|Purab Kohli|Shernaz Patel|Abhimanyu Singh|Arjun Mathur|Manisha Koirala|Anurag Basu|Anurag Kashyap|Pooja Gandhi|Manav Kaul|,2 wins & 3 nominations,18 September 2010 (USA)
765,Ragini MMS,tt1890513,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Ragini_MMS_Film_Poster.jpg/220px-Ragini_MMS_Film_Poster.jpg,https://en.wikipedia.org/wiki/Ragini_MMS,Ragini MMS,Ragini MMS,0,2011,93,Drama|Horror|Mystery,4.9,2296,Ragini MMS is a sensuous paranormal film  shot as if in real time! The quintessential couple  Ragini and Uday  set out to have a dirty weekend at a friend's farmhouse on the outskirts of Mumbai. The weekend getaway quickly changes gears as they find themselves in a house that has been rigged with cameras in Bigg Boss style. The cameras that were meant to capture love-making are witness to something that is beyond the realm of human understanding...something metaphysical.... Within the confines of this house  Ragini and Uday are now at the mercy of an unexplainable paranormal force. With sundown approaching  what will the new entrants of the house do? Positively  among the most keenly awaited films of the season  Ragini MMS  a hybrid of fact and fiction  is thrilling voyeurism from the producers of Love Sex Aur Dhokha. The scariest date movie  buffering in Theatres on Friday the 13th May!,Out to relax and have fun at a farmhouse  a couple experience horror at the hands of an unknown entity.,They don't know it yet. It's a THREESOME,Kainaz Motivala|Rajkummar Rao|Rajat Kaul|Janice|Shernaza|Mangala Ahire|Vinod Rawat|Harshraj Shroff|Christy Philips|M. Ravichandran Thevar|,1 win,13 May 2011 (India)
766,Stanley Ka Dabba,tt1907761,https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Stanley_Ka_Dabba_Poster.jpg/220px-Stanley_Ka_Dabba_Poster.jpg,https://en.wikipedia.org/wiki/Stanley_Ka_Dabba,Stanley Ka Dabba,Stanley Ka Dabba,0,2011,96,Comedy|Drama|Family,7.8,5407,Stanley studies in an all-boys Holy Family High School in Andheri East  Mumbai. While his class-mates bring their very own Tiffin-boxes  Stanley does not do so on the pretext that his mother is away  and shares food with Aman Mehra and others much to the chagrin of the Hindi Teacher  Babubhai Verma  who not only cajoles fellow-teachers  but virtually forces children  to share their food with him. With extra classes being imposed on both students and teachers  and the recess-breaks being doubled  parents are also forced to pack more food in lunch-boxes. When students evade Babubhai and continue sharing food with Stanley  he calls the latter aside and warns him that he cannot attend school until and unless he brings his own food. Watch what impact this has on Stanley  teachers  and his class-mates.,A school-teacher  who forces children to share their food with him  forbids one from entering the school until he brings his own Tiffin/Lunch-box.,A little story with a BIG heart,Partho A. Gupte|Numaan Sheikh|Abhishek Reddy|Sai Shara Shetty|Monty Sarkar|Leo Crasto|Tijo Thomas|Ganesh Pujari|Walter D'Souza|Divya Dutta|Divya Jagdale|Raj Zutshi|Rahul Singh|Aditya Lakhia|,3 wins & 2 nominations,13 May 2011 (India)
780,I Am Kalam,tt1805263,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/I-am-kalam-2.jpg/220px-I-am-kalam-2.jpg,https://en.wikipedia.org/wiki/I_Am_Kalam,I Am Kalam,I Am Kalam,0,2010,88,Comedy|Drama|Family,8.0,3186,The film celebrates the survival of the human spirit against overwhelming odds and highlights the need for underprivileged children's education. Its a film based on former indian president A.P.J. Abdul Kalam and is aimed at inspiring the poor to educate their children.,An impoverished boy forms an unlikely and unstable friendship with the lonely son of a nobleman.,,Gulshan Grover|Harsh Mayar|Pitobash|Hussan Saad|Beatrice Ordeix|Namrata Dixit|Sanjay Chauhan|Garima Bharadwaj|Keshav Sharma|Meena Mir|S.D. Chouhan|Biswajeet Bal|Ashok Joshi|Suresh Acharya|,4 wins,5 August 2011 (India)
786,Shabri,tt2032530,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/Shabri.jpg/220px-Shabri.jpg,https://en.wikipedia.org/wiki/Shabri,Shabri,Shabri,0,2011,\N,Action|Crime|Drama,5.7,121,Shabri lives an impoverished lifestyle along with her mother; alcoholic father; and younger brother  Bandya. She is the sole earner in her family and embittered at the manner in which life has treated her. She not only chastises Bandya for spending too much time on the street with a goon  Murad  instead of focusing in his studies but also her father. Things take a turn for the worst when Bandya is arrested by Inspector Khare and tortured in the police station. When Shabri goes to see him  Khare attempts to molest her  but she manages to escape. The next day Bandya is found dead allegedly on the grounds that he tried to escape from police custody. Refusing to believe this 'version'  Shabri takes a knife and goes to confront Khare. It is this confrontation that will result in Khare's death with his own service revolver  resulting in a manhunt from Vikhroli to Bhendi Bazar  and she will be compelled to seek Murad's help to go in hiding. But things are only to worsen when a heavily ...,An impoverished woman faces off against gangsters as well as the police after her brother is killed.,,Isha Koppikar|Raj Arjun|Manish Wadhwa|Pradeep Singh Rawat|Zakir Hussain|Vijay Kadechkar|Sanjay Kulkarni|Datta Sonawane|Vimal Mhatre|Kishore Nandlaskar|Niraj Kumar|Ragesh Asthana|Parvez Khan|Chandan Pethkar|,,
803,Chargesheet (film),tt1368453,https://upload.wikimedia.org/wikipedia/en/thumb/c/c9/Charge_Sheet.jpg/220px-Charge_Sheet.jpg,https://en.wikipedia.org/wiki/Chargesheet_(film),Chargesheet,Chargesheet,0,2011,\N,Drama|Thriller,6.3,84,The story revolves around the murder case of an actress.,The story revolves around the murder case of an actress.,,Dev Anand|Sanket Dhawan|Divya Dutta|Shehzad Khan|Devshi Khanduri|Hansal Mehta|Chirag Patil|Riya Sen|Naseeruddin Shah|Yashpal Sharma|Jackie Shroff|Thakur Amar Singh|,,
826,Jo Hum Chahein,tt2112978,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Jo_Hum_Chahein_Theatrical_Release_Poster_02.jpg/220px-Jo_Hum_Chahein_Theatrical_Release_Poster_02.jpg,https://en.wikipedia.org/wiki/Jo_Hum_Chahein,Jo Hum Chahein,Jo Hum Chahein,0,2011,\N,Drama|Romance,5.4,94,This is a coming of age story of Rohan Bhatia and Neha Kapoor  two young  hip  effervescent individuals whose lives change forever once they meet and fall in love. Rohan is a brash  cocky  ambitious  24 year old MBA graduate who wants instant success and he'll do anything to make that come true! Rohan moves to Mumbai to pursue a career as a stockbroker where he meets Neha  a no nonsense  strong headed girl who's come to Mumbai to follow her dreams  the dream of becoming a film actor. Neha is someone who believes in love  but hasn't given and guy a chance because no one measures up to her standards of Mr. Right. That's until Rohan comes along and her life changes completely. Both of them have different wants  desires and quests but they manage to come together and go on a journey that intertwines their personal and professional lives where they touch the peaks of love  loss  despair  longing  betrayal and redemption.,In his bid to quickly boost his career  a male alienates himself from his family  friends  and true love.,Everything But Love,Sunny Gill|Simran Kaur Mundi|Alyy Khan|Achint Kaur|Yuri Suri|Samar Virmani|Mansi Multani|,,
833,Rokkk,tt1612573,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/Rokkk2010Poster.jpg/220px-Rokkk2010Poster.jpg,https://en.wikipedia.org/wiki/Rokkk,Rokkk,Rokkk,0,2010,180,Drama|Horror|Mystery,4.3,115,New Delhi-based Anushka Walia  who lives with her widowed mother  gets a phone from her frightened sister  Ahana Warda  from Goa. Shortly thereafter a male comes on the phone and informs her that Ahana is in the mental asylum after being arrested for killing her husband  Ravi  and sister-in-law  Nishita. Anushka's mother had not approved of her daughter marrying resort-owner  Ravi  and as a result they had not spoken to each other for many years. Anushka  however  departs for Goa and meets with the investigating CBI Officer  Ranvir  but is unable to see nor speak with Ahana who has apparently disappeared. Her investigations will pit her against an unknown entity from the Warda residence  and will entrap her in a horrific nightmarish world from which there is no escape.,New Delhi-based Anushka Walia  who lives with her widowed mother  gets a phone from her frightened sister  Ahana Warda  from Goa. Shortly thereafter a male comes on the phone and informs ...                    ,Even the shadow can Curse you,Tanushree Dutta|Udita Goswami|Shaad Randhawa|Sachin Khedekar|Ashwini Kalsekar|Arif Zakaria|Murli Sharma|Nishigandha Wad|,,5 March 2010 (India)
834,Aakhari Decision,tt1606162,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/AakhariDecision2010Poster.jpg/220px-AakhariDecision2010Poster.jpg,https://en.wikipedia.org/wiki/Aakhari_Decision,Aakhari Decision,Aakhari Decision,0,2010,\N,Action|Drama|Thriller,6.1,66,Arjun is an assassin who operates internationally and works for India-based Victor Chaku. He is in love with Manasi  who wants him to quit  and he accordingly approaches Victor with this request. Victor is willing to conditionally let him quit  and even pay for his marriage  provided he carries out one last assignment. Arjun accepts and accordingly sets out to kill Mumbai Police Commissioner Shyam Singh who is traveling by train to Kaliyapur to visit an ailing friend. Arjun manages to secure a seat opposite Shyam but finds his movements are being monitored by Victor's goon  David D'Souza  who is also on board. Arjun then sets out to carry out his gruesome task not knowing that a passenger  Rajeev Chowdhary  is not who he claims to be.,An assassin  who wants to quit  is asked to carry out a final assignment.,Make the right decision,Paul Sidhu|Sumona Chakravarti|Anant Jog|Nagesh Bhonsle|Rio Kapadia|Navni Parihar|Pradeep Kharab|Curtis Buck|Mushtaq Khan|Shamar Andrew|Kamlesh Sawant|Ghanshyam Garg|,,19 February 2010 (India)
836,Sukhmani: Hope for Life,tt1620971,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Sukhmani_%E2%80%93_Hope_for_Life.jpg/220px-Sukhmani_%E2%80%93_Hope_for_Life.jpg,https://en.wikipedia.org/wiki/Sukhmani_%E2%80%93_Hope_for_Life,Sukhmani,Sukhmani,0,2010,\N,Drama,5.7,26,An Indian soldier loses hope after his family are killed by militants.,An Indian soldier loses hope after his family are killed by militants.,,Gurdas Maan|Juhi Chawla|Divya Dutta|Anup Soni|Bhagwant Mann|Rana Jung Bahadur|Shavinder Mahal|Gurvinder Gauri|Shammi Malhotra|Baby Saifina|Baby Rushita|Shammi|Tej Sapru|Gurkirtan|,,
838,Na Ghar Ke Na Ghaat Ke,tt1620907,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/NaGharKeNaGhaatKe2010Poster.jpg/220px-NaGharKeNaGhaatKe2010Poster.jpg,https://en.wikipedia.org/wiki/Na_Ghar_Ke_Na_Ghaat_Ke,Na Ghar Ke Na Ghaat Ke,Na Ghar Ke Na Ghaat Ke,0,2010,\N,Comedy|Drama,6.2,258,Based in Pallanhar  Uttar Pradesh  Devkinandan lives with his father  Sankataprasad; mother; grandmother; and a sister. He graduates with honors  gets employed in the Meteorological Department in Mumbai  and re-locates there  where he gets to share a room with a pimp  Madan Khachak  and attempts to adjust to life in this city. During the Ganesh Utsav  he gets paid leave for 10 days  returns home where his parents get him married to Mithilesh Kumar Dubey - a woman who he remembers had a runny nose as a child - and returns back without even spending time with her. Shortly thereafter  his parents  sister  and his wife arrive there and find Madan reprehensible so much so that they cut short their visit and return home - but Mithilesh decides to stay with him. He then decides to take her out to a movie  and leaves her near the entrance of their building. When he returns he is unable to locate her  and subsequently finds that she has been arrested by the Jogeshwari (East) Police for ...,A naive villager faces challenges when he gets a job in a big city.,,Om Puri|Paresh Rawal|Neena Gupta|Ravi Kishan|Rahul Aggarwal|Narayani Shastri|Shweta Salve|Shriya Saran|Ehsan Khan|Ananth Narayan Mahadevan|Neeraj Vora|,,
839,Trump Card (film),tt1629424,,https://en.wikipedia.org/wiki/Trump_Card_(film),Trump Card,Trump Card,0,2010,\N,Action|Drama|Mystery,2.7,16,Wealthy Yashodhara Oberoi passes away and Mumbai-based businessman Rakesh Malhotra hopes to inherit much of her wealth but is in for a shock when he finds that the bulk of her estate (Rs.900 Crores) has been willed to three strangers  Rahul Juneja - who is the Editor of TV13 Channel - and his two friends  Raj Kohli and Virendra Bhatnagar  who had recently rescued her from bandits. Rakesh makes his displeasure known and shortly thereafter Virendra gets a phone call from his ex-girlfriend  Ruby  that their lives are in danger. Before they could respond  the police notify them that Ruby has been killed. Then someone tries to attack and kill Raj and Virendra - but they manage to escape  and together decide to confront Rahul - as they suspect he may be behind these attacks in order to try and usurp the entire estate.,Three friends find their lives endangered after a huge inheritance.,,Vikrum Kumar|Haidar Ali|Urvashi Chaudhary|Mansi Dovhal|Vikas Anand|Ehsan Khan|Vishwajeet Pradhan|Deepak Chadha|Shashi Sharma|Sheetal Bedi|Sudesh Kaul|Idris Malik|Pankaj|Yashika|,,
